tanggal,result,as,kop,kepala,ekor
2012-05-24,5740,5,7,4,0
2012-05-25,4933,4,9,3,3
2012-05-26,1601,1,6,0,1
2012-05-27,9567,9,5,6,7
2012-05-28,3817,3,8,1,7
2012-05-29,4443,4,4,4,3
2012-05-30,3828,3,8,2,8
2012-05-31,8511,8,5,1,1
2012-06-01,8238,8,2,3,8
2012-06-02,1584,1,5,8,4
2012-06-03,7113,7,1,1,3
2012-06-04,2870,2,8,7,0
2012-06-05,5785,5,7,8,5
2012-06-06,9056,9,0,5,6
2012-06-07,4239,4,2,3,9
2012-06-08,1392,1,3,9,2
2012-06-09,6807,6,8,0,7
2012-06-10,3475,3,4,7,5
2012-06-11,9963,9,9,6,3
2012-06-12,0535,0,5,3,5
2012-06-13,3062,3,0,6,2
2012-06-14,7901,7,9,0,1
2012-06-15,0134,0,1,3,4
2012-06-16,9273,9,2,7,3
2012-06-17,7894,7,8,9,4
2012-06-18,3280,3,2,8,0
2012-06-19,8411,8,4,1,1
2012-06-20,5408,5,4,0,8
2012-06-21,2758,2,7,5,8
2012-06-22,3990,3,9,9,0
2012-06-23,2854,2,8,5,4
2012-06-24,6197,6,1,9,7
2012-06-25,4482,4,4,8,2
2012-06-26,3179,3,1,7,9
2012-06-27,9050,9,0,5,0
2012-06-28,1599,1,5,9,9
2012-06-29,5185,5,1,8,5
2012-06-30,6290,6,2,9,0
2012-07-01,4008,4,0,0,8
2012-07-02,6524,6,5,2,4
2012-07-03,9252,9,2,5,2
2012-07-04,3790,3,7,9,0
2012-07-05,5670,5,6,7,0
2012-07-06,7968,7,9,6,8
2012-07-07,8040,8,0,4,0
2012-07-08,1706,1,7,0,6
2012-07-09,5104,5,1,0,4
2012-07-10,9178,9,1,7,8
2012-07-11,8442,8,4,4,2
2012-07-12,2511,2,5,1,1
2012-07-13,6297,6,2,9,7
2012-07-14,3924,3,9,2,4
2012-07-15,2034,2,0,3,4
2012-07-16,2639,2,6,3,9
2012-07-17,1712,1,7,1,2
2012-07-18,0943,0,9,4,3
2012-07-19,7309,7,3,0,9
2012-07-20,9525,9,5,2,5
2012-07-21,2667,2,6,6,7
2012-07-22,5273,5,2,7,3
2012-07-23,7240,7,2,4,0
2012-07-24,0393,0,3,9,3
2012-07-25,1009,1,0,0,9
2012-07-26,0624,0,6,2,4
2012-07-27,8900,8,9,0,0
2012-07-28,0646,0,6,4,6
2012-07-29,3584,3,5,8,4
2012-07-30,9889,9,8,8,9
2012-07-31,5178,5,1,7,8
2012-08-01,9381,9,3,8,1
2012-08-02,1521,1,5,2,1
2012-08-03,3567,3,5,6,7
2012-08-04,2713,2,7,1,3
2012-08-05,0196,0,1,9,6
2012-08-06,4065,4,0,6,5
2012-08-07,8946,8,9,4,6
2012-08-08,9917,9,9,1,7
2012-08-09,7302,7,3,0,2
2012-08-10,7824,7,8,2,4
2012-08-11,5962,5,9,6,2
2012-08-12,0425,0,4,2,5
2012-08-13,4498,4,4,9,8
2012-08-14,2314,2,3,1,4
2012-08-15,6989,6,9,8,9
2012-08-16,1265,1,2,6,5
2012-08-17,0077,0,0,7,7
2012-08-18,3809,3,8,0,9
2012-08-19,6856,6,8,5,6
2012-08-20,9650,9,6,5,0
2012-08-21,3046,3,0,4,6
2012-08-22,8662,8,6,6,2
2012-08-23,9832,9,8,3,2
2012-08-24,6004,6,0,0,4
2012-08-25,0626,0,6,2,6
2012-08-26,9277,9,2,7,7
2012-08-27,1280,1,2,8,0
2012-08-28,8601,8,6,0,1
2012-08-29,7054,7,0,5,4
2012-08-30,5118,5,1,1,8
2012-08-31,6413,6,4,1,3
2012-09-01,8340,8,3,4,0
2012-09-02,5955,5,9,5,5
2012-09-03,0798,0,7,9,8
2012-09-04,9365,9,3,6,5
2012-09-05,7383,7,3,8,3
2012-09-06,1448,1,4,4,8
2012-09-07,4967,4,9,6,7
2012-09-08,3746,3,7,4,6
2012-09-09,6701,6,7,0,1
2012-09-10,3889,3,8,8,9
2012-09-11,5045,5,0,4,5
2012-09-12,2133,2,1,3,3
2012-09-13,0291,0,2,9,1
2012-09-14,4971,4,9,7,1
2012-09-15,9067,9,0,6,7
2012-09-16,0698,0,6,9,8
2012-09-17,6650,6,6,5,0
2012-09-18,4986,4,9,8,6
2012-09-19,5905,5,9,0,5
2012-09-20,3455,3,4,5,5
2012-09-21,6359,6,3,5,9
2012-09-22,5719,5,7,1,9
2012-09-23,2337,2,3,3,7
2012-09-24,8601,8,6,0,1
2012-09-25,5873,5,8,7,3
2012-09-26,6397,6,3,9,7
2012-09-27,9681,9,6,8,1
2012-09-28,8305,8,3,0,5
2012-09-29,6070,6,0,7,0
2012-09-30,7043,7,0,4,3
2012-10-01,3882,3,8,8,2
2012-10-02,1305,1,3,0,5
2012-10-03,0751,0,7,5,1
2012-10-04,4092,4,0,9,2
2012-10-05,7129,7,1,2,9
2012-10-06,1941,1,9,4,1
2012-10-07,2708,2,7,0,8
2012-10-08,8471,8,4,7,1
2012-10-09,3009,3,0,0,9
2012-10-10,4858,4,8,5,8
2012-10-11,8217,8,2,1,7
2012-10-12,3912,3,9,1,2
2012-10-13,7399,7,3,9,9
2012-10-14,9675,9,6,7,5
2012-10-15,5944,5,9,4,4
2012-10-16,4584,4,5,8,4
2012-10-17,3228,3,2,2,8
2012-10-18,1897,1,8,9,7
2012-10-19,9514,9,5,1,4
2012-10-20,6952,6,9,5,2
2012-10-21,4862,4,8,6,2
2012-10-22,9870,9,8,7,0
2012-10-23,5526,5,5,2,6
2012-10-24,3464,3,4,6,4
2012-10-25,2700,2,7,0,0
2012-10-26,4703,4,7,0,3
2012-10-27,0276,0,2,7,6
2012-10-28,4046,4,0,4,6
2012-10-29,8536,8,5,3,6
2012-10-30,7058,7,0,5,8
2012-10-31,7903,7,9,0,3
2012-11-01,6284,6,2,8,4
2012-11-02,2412,2,4,1,2
2012-11-03,6160,6,1,6,0
2012-11-04,9245,9,2,4,5
2012-11-05,8201,8,2,0,1
2012-11-06,2385,2,3,8,5
2012-11-07,5063,5,0,6,3
2012-11-08,4710,4,7,1,0
2012-11-09,8871,8,8,7,1
2012-11-10,7464,7,4,6,4
2012-11-11,3584,3,5,8,4
2012-11-12,8026,8,0,2,6
2012-11-13,7668,7,6,6,8
2012-11-14,1020,1,0,2,0
2012-11-15,8413,8,4,1,3
2012-11-16,6638,6,6,3,8
2012-11-17,1782,1,7,8,2
2012-11-18,5931,5,9,3,1
2012-11-19,4706,4,7,0,6
2012-11-20,6191,6,1,9,1
2012-11-21,9612,9,6,1,2
2012-11-22,4645,4,6,4,5
2012-11-23,7423,7,4,2,3
2012-11-24,5194,5,1,9,4
2012-11-25,0558,0,5,5,8
2012-11-26,3747,3,7,4,7
2012-11-27,1482,1,4,8,2
2012-11-28,6513,6,5,1,3
2012-11-29,5176,5,1,7,6
2012-11-30,7701,7,7,0,1
2012-12-01,3861,3,8,6,1
2012-12-02,0650,0,6,5,0
2012-12-03,9564,9,5,6,4
2012-12-04,0313,0,3,1,3
2012-12-05,6007,6,0,0,7
2012-12-06,5137,5,1,3,7
2012-12-07,8575,8,5,7,5
2012-12-08,9888,9,8,8,8
2012-12-09,6013,6,0,1,3
2012-12-10,8060,8,0,6,0
2012-12-11,3856,3,8,5,6
2012-12-12,5447,5,4,4,7
2012-12-13,0019,0,0,1,9
2012-12-14,1438,1,4,3,8
2012-12-15,8345,8,3,4,5
2012-12-16,4001,4,0,0,1
2012-12-17,3783,3,7,8,3
2012-12-18,4961,4,9,6,1
2012-12-19,2955,2,9,5,5
2012-12-20,8636,8,6,3,6
2012-12-21,4397,4,3,9,7
2012-12-22,5179,5,1,7,9
2012-12-23,9622,9,6,2,2
2012-12-24,3961,3,9,6,1
2012-12-25,7498,7,4,9,8
2012-12-26,5086,5,0,8,6
2012-12-27,3794,3,7,9,4
2012-12-28,1778,1,7,7,8
2012-12-29,8606,8,6,0,6
2012-12-30,1620,1,6,2,0
2012-12-31,7551,7,5,5,1
2013-01-01,5748,5,7,4,8
2013-01-02,8810,8,8,1,0
2013-01-03,4516,4,5,1,6
2013-01-04,9803,9,8,0,3
2013-01-05,0545,0,5,4,5
2013-01-06,6708,6,7,0,8
2013-01-07,6037,6,0,3,7
2013-01-08,3404,3,4,0,4
2013-01-09,0299,0,2,9,9
2013-01-10,8064,8,0,6,4
2013-01-11,9784,9,7,8,4
2013-01-12,0420,0,4,2,0
2013-01-13,9272,9,2,7,2
2013-01-14,4216,4,2,1,6
2013-01-15,2368,2,3,6,8
2013-01-16,8156,8,1,5,6
2013-01-17,3524,3,5,2,4
2013-01-18,9565,9,5,6,5
2013-01-19,7605,7,6,0,5
2013-01-20,0188,0,1,8,8
2013-01-21,7416,7,4,1,6
2013-01-22,9712,9,7,1,2
2013-01-23,1969,1,9,6,9
2013-01-24,4056,4,0,5,6
2013-01-25,8678,8,6,7,8
2013-01-26,7971,7,9,7,1
2013-01-27,3465,3,4,6,5
2013-01-28,9441,9,4,4,1
2013-01-29,6533,6,5,3,3
2013-01-30,7167,7,1,6,7
2013-01-31,2697,2,6,9,7
2013-02-01,3807,3,8,0,7
2013-02-02,9883,9,8,8,3
2013-02-03,2491,2,4,9,1
2013-02-04,0435,0,4,3,5
2013-02-05,1196,1,1,9,6
2013-02-06,3129,3,1,2,9
2013-02-07,5271,5,2,7,1
2013-02-08,5819,5,8,1,9
2013-02-09,3459,3,4,5,9
2013-02-10,0445,0,4,4,5
2013-02-11,9703,9,7,0,3
2013-02-12,7325,7,3,2,5
2013-02-13,8252,8,2,5,2
2013-02-14,3619,3,6,1,9
2013-02-15,4628,4,6,2,8
2013-02-16,0597,0,5,9,7
2013-02-17,8392,8,3,9,2
2013-02-18,6803,6,8,0,3
2013-02-19,0512,0,5,1,2
2013-02-20,7009,7,0,0,9
2013-02-21,6635,6,6,3,5
2013-02-22,4828,4,8,2,8
2013-02-23,8702,8,7,0,2
2013-02-24,9544,9,5,4,4
2013-02-25,7629,7,6,2,9
2013-02-26,5076,5,0,7,6
2013-02-27,9891,9,8,9,1
2013-02-28,8490,8,4,9,0
2013-03-01,1208,1,2,0,8
2013-03-02,6856,6,8,5,6
2013-03-03,4516,4,5,1,6
2013-03-04,4580,4,5,8,0
2013-03-05,9652,9,6,5,2
2013-03-06,0827,0,8,2,7
2013-03-07,4185,4,1,8,5
2013-03-08,1640,1,6,4,0
2013-03-09,7230,7,2,3,0
2013-03-10,3467,3,4,6,7
2013-03-11,8775,8,7,7,5
2013-03-12,3401,3,4,0,1
2013-03-13,4696,4,6,9,6
2013-03-14,1347,1,3,4,7
2013-03-15,5530,5,5,3,0
2013-03-16,4179,4,1,7,9
2013-03-17,7688,7,6,8,8
2013-03-18,0158,0,1,5,8
2013-03-19,8297,8,2,9,7
2013-03-20,2319,2,3,1,9
2013-03-21,3780,3,7,8,0
2013-03-22,1765,1,7,6,5
2013-03-23,2640,2,6,4,0
2013-03-24,5917,5,9,1,7
2013-03-25,8646,8,6,4,6
2013-03-26,2589,2,5,8,9
2013-03-27,6551,6,5,5,1
2013-03-28,0235,0,2,3,5
2013-03-29,1300,1,3,0,0
2013-03-30,5816,5,8,1,6
2013-03-31,3679,3,6,7,9
2013-04-01,6293,6,2,9,3
2013-04-02,2038,2,0,3,8
2013-04-03,8017,8,0,1,7
2013-04-04,6270,6,2,7,0
2013-04-05,0858,0,8,5,8
2013-04-06,4535,4,5,3,5
2013-04-07,0861,0,8,6,1
2013-04-08,1302,1,3,0,2
2013-04-09,5696,5,6,9,6
2013-04-10,5120,5,1,2,0
2013-04-11,8351,8,3,5,1
2013-04-12,9024,9,0,2,4
2013-04-13,1284,1,2,8,4
2013-04-14,8599,8,5,9,9
2013-04-15,0493,0,4,9,3
2013-04-16,3006,3,0,0,6
2013-04-17,8411,8,4,1,1
2013-04-18,6586,6,5,8,6
2013-04-19,8620,8,6,2,0
2013-04-20,7038,7,0,3,8
2013-04-21,9603,9,6,0,3
2013-04-22,3151,3,1,5,1
2013-04-23,0517,0,5,1,7
2013-04-24,2771,2,7,7,1
2013-04-25,2835,2,8,3,5
2013-04-26,0478,0,4,7,8
2013-04-27,1606,1,6,0,6
2013-04-28,3326,3,3,2,6
2013-04-29,4761,4,7,6,1
2013-04-30,2693,2,6,9,3
2013-05-01,3279,3,2,7,9
2013-05-02,9707,9,7,0,7
2013-05-03,8368,8,3,6,8
2013-05-04,3526,3,5,2,6
2013-05-05,7928,7,9,2,8
2013-05-06,6001,6,0,0,1
2013-05-07,2641,2,6,4,1
2013-05-08,1933,1,9,3,3
2013-05-09,9845,9,8,4,5
2013-05-10,7313,7,3,1,3
2013-05-11,9091,9,0,9,1
2013-05-12,3297,3,2,9,7
2013-05-13,8719,8,7,1,9
2013-05-14,9334,9,3,3,4
2013-05-15,4015,4,0,1,5
2013-05-16,2489,2,4,8,9
2013-05-17,7431,7,4,3,1
2013-05-18,0872,0,8,7,2
2013-05-19,1650,1,6,5,0
2013-05-20,3928,3,9,2,8
2013-05-21,5352,5,3,5,2
2013-05-22,3045,3,0,4,5
2013-05-23,7614,7,6,1,4
2013-05-24,7226,7,2,2,6
2013-05-25,4786,4,7,8,6
2013-05-26,4204,4,2,0,4
2013-05-27,1038,1,0,3,8
2013-05-28,2601,2,6,0,1
2013-05-29,0726,0,7,2,6
2013-05-30,8455,8,4,5,5
2013-05-31,4298,4,2,9,8
2013-06-01,6415,6,4,1,5
2013-06-02,9234,9,2,3,4
2013-06-03,9940,9,9,4,0
2013-06-04,1496,1,4,9,6
2013-06-05,1376,1,3,7,6
2013-06-06,3404,3,4,0,4
2013-06-07,0667,0,6,6,7
2013-06-08,0545,0,5,4,5
2013-06-09,8169,8,1,6,9
2013-06-10,4190,4,1,9,0
2013-06-11,5287,5,2,8,7
2013-06-12,6082,6,0,8,2
2013-06-13,9818,9,8,1,8
2013-06-14,6227,6,2,2,7
2013-06-15,0768,0,7,6,8
2013-06-16,3496,3,4,9,6
2013-06-17,0041,0,0,4,1
2013-06-18,4674,4,6,7,4
2013-06-19,1087,1,0,8,7
2013-06-20,7940,7,9,4,0
2013-06-21,0262,0,2,6,2
2013-06-22,4152,4,1,5,2
2013-06-23,5099,5,0,9,9
2013-06-24,7553,7,5,5,3
2013-06-25,0842,0,8,4,2
2013-06-26,9278,9,2,7,8
2013-06-27,2823,2,8,2,3
2013-06-28,9026,9,0,2,6
2013-06-29,5489,5,4,8,9
2013-06-30,8568,8,5,6,8
2013-07-01,1755,1,7,5,5
2013-07-02,8358,8,3,5,8
2013-07-03,8776,8,7,7,6
2013-07-04,6483,6,4,8,3
2013-07-05,7913,7,9,1,3
2013-07-06,2178,2,1,7,8
2013-07-07,1959,1,9,5,9
2013-07-08,6734,6,7,3,4
2013-07-09,4298,4,2,9,8
2013-07-10,0891,0,8,9,1
2013-07-11,1776,1,7,7,6
2013-07-12,9619,9,6,1,9
2013-07-13,4155,4,1,5,5
2013-07-14,1192,1,1,9,2
2013-07-15,2943,2,9,4,3
2013-07-16,8213,8,2,1,3
2013-07-17,4534,4,5,3,4
2013-07-18,0649,0,6,4,9
2013-07-19,3691,3,6,9,1
2013-07-20,1282,1,2,8,2
2013-07-21,8953,8,9,5,3
2013-07-22,2339,2,3,3,9
2013-07-23,9121,9,1,2,1
2013-07-24,5971,5,9,7,1
2013-07-25,1387,1,3,8,7
2013-07-26,6370,6,3,7,0
2013-07-27,0859,0,8,5,9
2013-07-28,4637,4,6,3,7
2013-07-29,4565,4,5,6,5
2013-07-30,6143,6,1,4,3
2013-07-31,0905,0,9,0,5
2013-08-01,7067,7,0,6,7
2013-08-02,3376,3,3,7,6
2013-08-03,9711,9,7,1,1
2013-08-04,5243,5,2,4,3
2013-08-05,0783,0,7,8,3
2013-08-06,1971,1,9,7,1
2013-08-07,2605,2,6,0,5
2013-08-08,6362,6,3,6,2
2013-08-09,0747,0,7,4,7
2013-08-10,5640,5,6,4,0
2013-08-11,2952,2,9,5,2
2013-08-12,9006,9,0,0,6
2013-08-13,7899,7,8,9,9
2013-08-14,9974,9,9,7,4
2013-08-15,2734,2,7,3,4
2013-08-16,9452,9,4,5,2
2013-08-17,3850,3,8,5,0
2013-08-18,0775,0,7,7,5
2013-08-19,1040,1,0,4,0
2013-08-20,7084,7,0,8,4
2013-08-21,5386,5,3,8,6
2013-08-22,4220,4,2,2,0
2013-08-23,8706,8,7,0,6
2013-08-24,6062,6,0,6,2
2013-08-25,9388,9,3,8,8
2013-08-26,6436,6,4,3,6
2013-08-27,0208,0,2,0,8
2013-08-28,5109,5,1,0,9
2013-08-29,9832,9,8,3,2
2013-08-30,7599,7,5,9,9
2013-08-31,2504,2,5,0,4
2013-09-01,5851,5,8,5,1
2013-09-02,0534,0,5,3,4
2013-09-03,8643,8,6,4,3
2013-09-04,3003,3,0,0,3
2013-09-05,9462,9,4,6,2
2013-09-06,3972,3,9,7,2
2013-09-07,3609,3,6,0,9
2013-09-08,6834,6,8,3,4
2013-09-09,9480,9,4,8,0
2013-09-10,4313,4,3,1,3
2013-09-11,1390,1,3,9,0
2013-09-12,7207,7,2,0,7
2013-09-13,2918,2,9,1,8
2013-09-14,9648,9,6,4,8
2013-09-15,8039,8,0,3,9
2013-09-16,6790,6,7,9,0
2013-09-17,3272,3,2,7,2
2013-09-18,0119,0,1,1,9
2013-09-19,5749,5,7,4,9
2013-09-20,0075,0,0,7,5
2013-09-21,4393,4,3,9,3
2013-09-22,5409,5,4,0,9
2013-09-23,8952,8,9,5,2
2013-09-24,5121,5,1,2,1
2013-09-25,2248,2,2,4,8
2013-09-26,7913,7,9,1,3
2013-09-27,6557,6,5,5,7
2013-09-28,1316,1,3,1,6
2013-09-29,8975,8,9,7,5
2013-09-30,6417,6,4,1,7
2013-10-01,4269,4,2,6,9
2013-10-02,3455,3,4,5,5
2013-10-03,3687,3,6,8,7
2013-10-04,0181,0,1,8,1
2013-10-05,5061,5,0,6,1
2013-10-06,4917,4,9,1,7
2013-10-07,9079,9,0,7,9
2013-10-08,7618,7,6,1,8
2013-10-09,7673,7,6,7,3
2013-10-10,3464,3,4,6,4
2013-10-11,0453,0,4,5,3
2013-10-12,5713,5,7,1,3
2013-10-13,7216,7,2,1,6
2013-10-14,4423,4,4,2,3
2013-10-15,2087,2,0,8,7
2013-10-16,9861,9,8,6,1
2013-10-17,3048,3,0,4,8
2013-10-18,9695,9,6,9,5
2013-10-19,0787,0,7,8,7
2013-10-20,0803,0,8,0,3
2013-10-21,8839,8,8,3,9
2013-10-22,3713,3,7,1,3
2013-10-23,7685,7,6,8,5
2013-10-24,4392,4,3,9,2
2013-10-25,2132,2,1,3,2
2013-10-26,3869,3,8,6,9
2013-10-27,5948,5,9,4,8
2013-10-28,2477,2,4,7,7
2013-10-29,1597,1,5,9,7
2013-10-30,0569,0,5,6,9
2013-10-31,2196,2,1,9,6
2013-11-01,7329,7,3,2,9
2013-11-02,1608,1,6,0,8
2013-11-03,3826,3,8,2,6
2013-11-04,1587,1,5,8,7
2013-11-05,9056,9,0,5,6
2013-11-06,9978,9,9,7,8
2013-11-07,8204,8,2,0,4
2013-11-08,2265,2,2,6,5
2013-11-09,7042,7,0,4,2
2013-11-10,8010,8,0,1,0
2013-11-11,5816,5,8,1,6
2013-11-12,0462,0,4,6,2
2013-11-13,4908,4,9,0,8
2013-11-14,7050,7,0,5,0
2013-11-15,0441,0,4,4,1
2013-11-16,9170,9,1,7,0
2013-11-17,9214,9,2,1,4
2013-11-18,1832,1,8,3,2
2013-11-19,7947,7,9,4,7
2013-11-20,1716,1,7,1,6
2013-11-21,9486,9,4,8,6
2013-11-22,9310,9,3,1,0
2013-11-23,2961,2,9,6,1
2013-11-24,7862,7,8,6,2
2013-11-25,5133,5,1,3,3
2013-11-26,9406,9,4,0,6
2013-11-27,1048,1,0,4,8
2013-11-28,2160,2,1,6,0
2013-11-29,8654,8,6,5,4
2013-11-30,0147,0,1,4,7
2013-12-01,3274,3,2,7,4
2013-12-02,8045,8,0,4,5
2013-12-03,0787,0,7,8,7
2013-12-04,0456,0,4,5,6
2013-12-05,4852,4,8,5,2
2013-12-06,4780,4,7,8,0
2013-12-07,5960,5,9,6,0
2013-12-08,9722,9,7,2,2
2013-12-09,0274,0,2,7,4
2013-12-10,2834,2,8,3,4
2013-12-11,4776,4,7,7,6
2013-12-12,0347,0,3,4,7
2013-12-13,8155,8,1,5,5
2013-12-14,2176,2,1,7,6
2013-12-15,0530,0,5,3,0
2013-12-16,6604,6,6,0,4
2013-12-17,2382,2,3,8,2
2013-12-18,9082,9,0,8,2
2013-12-19,3194,3,1,9,4
2013-12-20,0170,0,1,7,0
2013-12-21,5471,5,4,7,1
2013-12-22,8310,8,3,1,0
2013-12-23,1847,1,8,4,7
2013-12-24,7054,7,0,5,4
2013-12-25,4401,4,4,0,1
2013-12-26,1626,1,6,2,6
2013-12-27,3607,3,6,0,7
2013-12-28,1842,1,8,4,2
2013-12-29,0228,0,2,2,8
2013-12-30,1806,1,8,0,6
2013-12-31,7837,7,8,3,7
2014-01-01,6242,6,2,4,2
2014-01-02,3187,3,1,8,7
2014-01-03,5726,5,7,2,6
2014-01-04,1546,1,5,4,6
2014-01-05,8069,8,0,6,9
2014-01-06,0292,0,2,9,2
2014-01-07,9010,9,0,1,0
2014-01-08,2879,2,8,7,9
2014-01-09,4369,4,3,6,9
2014-01-10,9407,9,4,0,7
2014-01-11,6913,6,9,1,3
2014-01-12,3901,3,9,0,1
2014-01-13,7649,7,6,4,9
2014-01-14,5087,5,0,8,7
2014-01-15,4375,4,3,7,5
2014-01-16,1380,1,3,8,0
2014-01-17,6160,6,1,6,0
2014-01-18,5379,5,3,7,9
2014-01-19,0915,0,9,1,5
2014-01-20,3651,3,6,5,1
2014-01-21,2006,2,0,0,6
2014-01-22,5568,5,5,6,8
2014-01-23,5934,5,9,3,4
2014-01-24,1896,1,8,9,6
2014-01-25,0851,0,8,5,1
2014-01-26,8376,8,3,7,6
2014-01-27,4707,4,7,0,7
2014-01-28,3615,3,6,1,5
2014-01-29,9084,9,0,8,4
2014-01-30,1423,1,4,2,3
2014-01-31,0278,0,2,7,8
2014-02-01,3045,3,0,4,5
2014-02-02,7860,7,8,6,0
2014-02-03,6234,6,2,3,4
2014-02-04,5794,5,7,9,4
2014-02-05,4010,4,0,1,0
2014-02-06,4556,4,5,5,6
2014-02-07,6843,6,8,4,3
2014-02-08,0301,0,3,0,1
2014-02-09,1228,1,2,2,8
2014-02-10,6183,6,1,8,3
2014-02-11,9344,9,3,4,4
2014-02-12,1398,1,3,9,8
2014-02-13,0648,0,6,4,8
2014-02-14,9290,9,2,9,0
2014-02-15,5822,5,8,2,2
2014-02-16,7023,7,0,2,3
2014-02-17,1170,1,1,7,0
2014-02-18,9034,9,0,3,4
2014-02-19,7212,7,2,1,2
2014-02-20,5004,5,0,0,4
2014-02-21,2463,2,4,6,3
2014-02-22,8734,8,7,3,4
2014-02-23,9166,9,1,6,6
2014-02-24,2856,2,8,5,6
2014-02-25,3085,3,0,8,5
2014-02-26,6474,6,4,7,4
2014-02-27,6601,6,6,0,1
2014-02-28,7142,7,1,4,2
2014-03-01,0360,0,3,6,0
2014-03-02,5802,5,8,0,2
2014-03-03,4387,4,3,8,7
2014-03-04,1987,1,9,8,7
2014-03-05,0762,0,7,6,2
2014-03-06,8048,8,0,4,8
2014-03-07,1756,1,7,5,6
2014-03-08,8601,8,6,0,1
2014-03-09,8043,8,0,4,3
2014-03-10,7765,7,7,6,5
2014-03-11,5518,5,5,1,8
2014-03-12,1251,1,2,5,1
2014-03-13,6114,6,1,1,4
2014-03-14,3608,3,6,0,8
2014-03-15,4526,4,5,2,6
2014-03-16,6580,6,5,8,0
2014-03-17,0146,0,1,4,6
2014-03-18,7940,7,9,4,0
2014-03-19,5377,5,3,7,7
2014-03-20,9862,9,8,6,2
2014-03-21,4875,4,8,7,5
2014-03-22,8079,8,0,7,9
2014-03-23,1308,1,3,0,8
2014-03-24,3428,3,4,2,8
2014-03-25,9507,9,5,0,7
2014-03-26,2045,2,0,4,5
2014-03-27,6438,6,4,3,8
2014-03-28,7262,7,2,6,2
2014-03-29,3927,3,9,2,7
2014-03-30,9770,9,7,7,0
2014-03-31,2065,2,0,6,5
2014-04-01,5732,5,7,3,2
2014-04-02,4784,4,7,8,4
2014-04-03,0829,0,8,2,9
2014-04-04,5396,5,3,9,6
2014-04-05,3248,3,2,4,8
2014-04-06,8373,8,3,7,3
2014-04-07,0492,0,4,9,2
2014-04-08,1407,1,4,0,7
2014-04-09,6343,6,3,4,3
2014-04-10,8641,8,6,4,1
2014-04-11,2988,2,9,8,8
2014-04-12,8012,8,0,1,2
2014-04-13,9185,9,1,8,5
2014-04-14,1545,1,5,4,5
2014-04-15,7556,7,5,5,6
2014-04-16,8729,8,7,2,9
2014-04-17,3391,3,3,9,1
2014-04-18,5676,5,6,7,6
2014-04-19,0727,0,7,2,7
2014-04-20,9061,9,0,6,1
2014-04-21,2346,2,3,4,6
2014-04-22,8133,8,1,3,3
2014-04-23,2376,2,3,7,6
2014-04-24,0579,0,5,7,9
2014-04-25,6891,6,8,9,1
2014-04-26,4087,4,0,8,7
2014-04-27,5145,5,1,4,5
2014-04-28,7013,7,0,1,3
2014-04-29,4612,4,6,1,2
2014-04-30,0197,0,1,9,7
2014-05-01,3945,3,9,4,5
2014-05-02,1552,1,5,5,2
2014-05-03,8525,8,5,2,5
2014-05-04,6179,6,1,7,9
2014-05-05,4287,4,2,8,7
2014-05-06,1893,1,8,9,3
2014-05-07,5618,5,6,1,8
2014-05-08,8900,8,9,0,0
2014-05-09,4639,4,6,3,9
2014-05-10,9548,9,5,4,8
2014-05-11,2709,2,7,0,9
2014-05-12,6104,6,1,0,4
2014-05-13,7840,7,8,4,0
2014-05-14,9577,9,5,7,7
2014-05-15,3780,3,7,8,0
2014-05-16,4030,4,0,3,0
2014-05-17,8148,8,1,4,8
2014-05-18,7603,7,6,0,3
2014-05-19,9796,9,7,9,6
2014-05-20,4402,4,4,0,2
2014-05-21,6213,6,2,1,3
2014-05-22,7027,7,0,2,7
2014-05-23,2894,2,8,9,4
2014-05-24,1262,1,2,6,2
2014-05-25,2739,2,7,3,9
2014-05-26,4920,4,9,2,0
2014-05-27,8468,8,4,6,8
2014-05-28,4704,4,7,0,4
2014-05-29,1522,1,5,2,2
2014-05-30,0786,0,7,8,6
2014-05-31,3932,3,9,3,2
2014-06-01,0269,0,2,6,9
2014-06-02,5349,5,3,4,9
2014-06-03,2843,2,8,4,3
2014-06-04,0627,0,6,2,7
2014-06-05,9568,9,5,6,8
2014-06-06,6396,6,3,9,6
2014-06-07,5987,5,9,8,7
2014-06-08,9564,9,5,6,4
2014-06-09,0276,0,2,7,6
2014-06-10,1003,1,0,0,3
2014-06-11,9732,9,7,3,2
2014-06-12,8530,8,5,3,0
2014-06-13,2065,2,0,6,5
2014-06-14,1400,1,4,0,0
2014-06-15,9737,9,7,3,7
2014-06-16,2563,2,5,6,3
2014-06-17,8911,8,9,1,1
2014-06-18,0396,0,3,9,6
2014-06-19,6194,6,1,9,4
2014-06-20,1504,1,5,0,4
2014-06-21,7324,7,3,2,4
2014-06-22,5025,5,0,2,5
2014-06-23,9536,9,5,3,6
2014-06-24,4186,4,1,8,6
2014-06-25,2505,2,5,0,5
2014-06-26,3198,3,1,9,8
2014-06-27,6935,6,9,3,5
2014-06-28,7731,7,7,3,1
2014-06-29,4098,4,0,9,8
2014-06-30,5483,5,4,8,3
2014-07-01,0320,0,3,2,0
2014-07-02,8207,8,2,0,7
2014-07-03,1868,1,8,6,8
2014-07-04,0353,0,3,5,3
2014-07-05,0925,0,9,2,5
2014-07-06,5798,5,7,9,8
2014-07-07,8022,8,0,2,2
2014-07-08,4589,4,5,8,9
