tanggal,result,as,kop,kepala,ekor
2024-12-08,8463,8,4,6,3
2024-12-09,2422,2,4,2,2
2024-12-10,6135,6,1,3,5
2024-12-11,1582,1,5,8,2
2024-12-12,0731,0,7,3,1
2024-12-13,6216,6,2,1,6
2024-12-14,1830,1,8,3,0
2024-12-15,9263,9,2,6,3
2024-12-16,2682,2,6,8,2
2024-12-17,0890,0,8,9,0
2024-12-18,7671,7,6,7,1
2024-12-19,9781,9,7,8,1
2024-12-20,9914,9,9,1,4
2024-12-21,6238,6,2,3,8
2024-12-22,0175,0,1,7,5
2024-12-23,6076,6,0,7,6
2024-12-24,8542,8,5,4,2
2024-12-25,1399,1,3,9,9
2024-12-26,1269,1,2,6,9
2024-12-27,7761,7,7,6,1
2024-12-28,4905,4,9,0,5
2024-12-29,5967,5,9,6,7
2024-12-30,0648,0,6,4,8
2024-12-31,2982,2,9,8,2
2025-01-01,9364,9,3,6,4
2025-01-02,2496,2,4,9,6
2025-01-03,3612,3,6,1,2
2025-01-04,4298,4,2,9,8
2025-01-05,7450,7,4,5,0
2025-01-06,2626,2,6,2,6
2025-01-07,1851,1,8,5,1
2025-01-08,9225,9,2,2,5
2025-01-09,3429,3,4,2,9
2025-01-10,0910,0,9,1,0
2025-01-11,5809,5,8,0,9
2025-01-12,9021,9,0,2,1
2025-01-13,4972,4,9,7,2
2025-01-14,0051,0,0,5,1
2025-01-15,7294,7,2,9,4
2025-01-16,4375,4,3,7,5
2025-01-17,9747,9,7,4,7
2025-01-18,8462,8,4,6,2
2025-01-19,4098,4,0,9,8
2025-01-20,3959,3,9,5,9
2025-01-21,3212,3,2,1,2
2025-01-22,7631,7,6,3,1
